시도본부,119안전센터명,주소,latitude,longitude
창원시,내서119안전센터,경상남도 창원시 마산회원구 내서읍 중리공단로 104,35.2402318,128.5096796
창원시,석전119안전센터,경상남도 창원시 마산회원구 양덕옛1길 62,35.227337,128.5755719
창원시,양봉119안전센터,경상남도 창원시 마산회원구 자유무역1길 22,35.2122439,128.5896516
창원시,중앙119안전센터,경상남도 창원시 마산합포구 제2부두로 55,35.1981955,128.574855
창원시,진동119안전센터,경상남도 창원시 마산합포구 진동면 해양관광로 52,35.1109556,128.4891712
창원시,진전119안전센터,경상남도 창원시 마산합포구 진전면 삼진의거대로 55-89,35.1042855,128.4265503
창원시,호계119안전센터,경상남도 창원시 마산회원구 내서읍 호계본동3길 59-10,35.2676731,128.520749
창원시,가음정119안전센터,경상남도 창원시 성산구 대정로 39,35.2078471,128.6985742
창원시,대원119안전센터,경상남도 창원시 성산구 두대로 55번길 11,35.2328271,128.6507893
창원시,신월119안전센터,경상남도 창원시 의창구 상남로 165,35.2275157,128.6857401
창원시,외동119안전센터,경상남도 창원시 성산구 창원대로 786,35.20665109999999,128.6916347
창원시,웅남119안전센터,경상남도 창원시 성산구 봉양로 406,35.2077527,128.6270204
창원시,대산119안전센터,경상남도 창원시 의창구 봉강가술로 583,35.3335294,128.7058665
창원시,동읍119안전센터,경상남도 창원시 의창구 동읍 동읍로71번길 14-14,35.2810513,128.6826752
창원시,봉곡119안전센터,경상남도 창원시 의창구 지귀로 127,35.2457515,128.6537407
창원시,북면119안전센터,경상남도 창원시 의창구 북면 감계로110번길 54-36,35.3011334,128.5953542
창원시,중동119안전센터,경상남도 창원시 의창구  중동중앙로 119,35.25847359999999,128.6270745
창원시,팔룡119안전센터,경상남도 창원시 의창구 창원대로 204번길 15,35.2429489,128.6228601
창원시,대흥119안전센터,경상남도 진해구 백구로 72,35.1510029,128.6585119
창원시,용원119안전센터,경상남도 창원시 진해구 용원로 43,35.0999248,128.8141095
창원시,웅동119안전센터,경상남도 진해구 남의로 11,35.1157628,128.7830656
창원시,이동119안전센터,경상남도 진해구 충장로 434,35.1499305,128.6974483
창원시,풍호119안전센터,경상남도 창원시 진해구 진해대로 1101,35.1284577,128.7398399
